URLLength,DomainLength,IsDomainIP,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDigitsInURL,DigitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,IsLegit
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
32,25,0,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,1
24,18,0,6,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,0,0
87,19,0,2,1,0,0,0.0,50,0.575,19,0.218,0,0,0,10,0.115,1,0
18,11,0,2,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,1
20,13,0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1
25,18,0,2,1,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,1
30,23,0,3,1,0,0,0.0,16,0.533,1,0.033,0,0,0,1,0.033,1,1
37,30,0,3,1,0,0,0.0,24,0.649,0,0.0,0,0,0,1,0.027,1,1
19,12,0,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1
35,13,0,3,0,0,0,0.0,26,0.743,0,0.0,0,0,0,2,0.057,0,0
20,14,0,3,1,0,0,0.0,2,0.1,6,0.3,0,0,0,1,0.05,0,0
28,22,0,3,2,0,0,0.0,10,0.357,5,0.179,0,0,0,2,0.071,0,0
24,17,0,2,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
20,13,0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1
40,32,0,3,1,0,0,0.0,23,0.575,4,0.1,0,0,0,5,0.125,1,0
34,25,0,4,1,0,0,0.0,16,0.471,6,0.176,0,0,0,4,0.118,1,0
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
35,20,0,3,1,0,0,0.0,23,0.657,1,0.029,0,0,0,3,0.086,1,0
49,40,0,3,1,0,0,0.0,32,0.653,3,0.061,0,0,0,6,0.122,1,0
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
33,26,0,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1
29,4,0,2,0,0,0,0.0,19,0.655,0,0.0,0,0,0,2,0.069,1,0
27,21,0,6,1,0,0,0.0,14,0.519,0,0.0,0,0,0,2,0.074,0,0
21,14,0,2,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
24,17,0,2,3,0,0,0.0,7,0.292,2,0.083,0,0,0,3,0.125,1,1
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
27,21,0,3,1,0,0,0.0,15,0.556,0,0.0,0,0,0,1,0.037,0,0
21,14,0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
30,23,0,2,3,0,0,0.0,15,0.5,0,0.0,0,0,0,3,0.1,1,1
38,31,0,3,1,0,0,0.0,25,0.658,0,0.0,0,0,0,1,0.026,1,1
19,12,0,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1
25,18,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
41,32,0,3,1,0,0,0.0,23,0.561,5,0.122,0,0,0,5,0.122,1,0
20,13,0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
23,15,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,0
33,25,0,3,1,0,0,0.0,23,0.697,0,0.0,0,0,0,2,0.061,1,0
47,39,0,3,3,0,0,0.0,25,0.532,5,0.106,0,0,0,6,0.128,0,0
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
31,25,0,3,1,0,0,0.0,19,0.613,0,0.0,0,0,0,1,0.032,0,0
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
37,30,0,3,1,0,0,0.0,24,0.649,0,0.0,0,0,0,1,0.027,1,1
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
18,11,0,2,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,1
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
27,21,0,4,1,0,0,0.0,15,0.556,0,0.0,0,0,0,1,0.037,0,0
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
24,17,0,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,1
19,13,0,3,0,0,0,0.0,10,0.526,1,0.053,0,0,0,1,0.053,0,0
25,18,0,3,1,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,1
25,18,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
25,18,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
35,28,0,2,1,0,0,0.0,21,0.6,0,0.0,0,0,0,2,0.057,1,1
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
82,74,0,4,2,0,0,0.0,64,0.78,7,0.085,0,0,0,4,0.049,0,0
78,17,0,3,0,0,0,0.0,65,0.833,0,0.0,1,1,0,4,0.077,0,0
24,17,0,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,1
28,21,0,2,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
36,29,0,3,1,0,0,0.0,23,0.639,0,0.0,0,0,0,1,0.028,1,1
103,44,0,3,2,0,0,0.0,69,0.67,14,0.136,0,0,0,12,0.117,1,0
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
27,21,0,2,1,0,0,0.0,15,0.556,0,0.0,0,0,0,1,0.037,0,0
33,26,0,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1
31,22,0,4,1,0,0,0.0,20,0.645,0,0.0,0,0,0,3,0.097,1,0
26,19,0,2,2,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,1
19,13,0,2,1,0,0,0.0,7,0.368,0,0.0,0,0,0,1,0.053,0,0
30,23,0,2,1,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,1
17,10,0,2,1,0,0,0.0,4,0.235,0,0.0,0,0,0,1,0.059,1,1
125,11,0,3,0,0,0,0.0,69,0.552,27,0.216,0,0,0,22,0.176,0,0
33,26,0,2,2,0,0,0.0,19,0.576,0,0.0,0,0,0,2,0.061,1,1
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
22,16,0,2,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,0,0
33,26,0,2,2,0,0,0.0,18,0.545,0,0.0,0,0,0,3,0.091,1,1
24,18,0,3,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,0,0
21,15,0,3,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,0
21,14,0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
29,22,0,3,0,0,0,0.0,20,0.69,0,0.0,0,0,0,2,0.069,0,0
28,21,0,2,3,0,0,0.0,11,0.393,2,0.071,0,0,0,3,0.107,1,1
41,33,0,3,1,0,0,0.0,25,0.61,6,0.146,0,0,0,2,0.049,1,0
38,30,0,4,4,0,0,0.0,22,0.579,0,0.0,0,0,0,5,0.132,0,0
26,20,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,2,0.077,0,0
82,74,0,4,2,0,0,0.0,64,0.78,7,0.085,0,0,0,3,0.037,1,0
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
23,16,0,2,2,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,1
23,8,0,3,0,0,0,0.0,10,0.435,3,0.13,0,0,0,2,0.087,1,0
30,23,0,2,2,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,1
24,17,0,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,1
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
27,20,0,2,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,1
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
35,27,0,3,1,0,0,0.0,24,0.686,0,0.0,0,0,0,3,0.086,1,0
46,38,0,2,1,0,0,0.0,35,0.761,0,0.0,0,0,0,3,0.065,1,0
32,25,0,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,1
23,16,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
23,16,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
32,25,0,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,1
54,45,0,3,1,0,0,0.0,39,0.722,1,0.019,0,0,0,6,0.111,1,0
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
21,14,0,2,2,0,0,0.0,7,0.333,0,0.0,0,0,0,2,0.095,1,1
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
23,16,0,3,2,0,0,0.0,8,0.348,1,0.043,0,0,0,2,0.087,1,1
26,19,0,2,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
36,29,0,3,0,0,0,0.0,28,0.778,0,0.0,0,0,0,1,0.028,0,0
191,13,1,2,2,0,0,0.0,95,0.497,41,0.215,5,3,0,24,0.168,1,0
84,15,0,3,1,0,0,0.0,60,0.714,9,0.107,0,0,0,7,0.083,1,0
30,23,0,2,2,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,1
23,16,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
44,37,0,3,1,0,0,0.0,29,0.659,0,0.0,0,0,0,3,0.068,1,1
23,16,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
27,20,0,2,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
23,16,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
21,14,0,2,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
96,19,0,3,0,0,0,0.0,75,0.781,5,0.052,2,1,0,5,0.083,1,0
24,18,0,4,2,0,0,0.0,11,0.458,0,0.0,0,0,0,2,0.083,0,0
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
107,11,0,3,0,0,0,0.0,66,0.617,21,0.196,0,0,0,12,0.112,1,0
30,24,0,3,2,0,0,0.0,17,0.567,0,0.0,0,0,0,2,0.067,0,0
21,14,0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
25,18,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
30,24,0,3,2,0,0,0.0,16,0.533,0,0.0,0,0,0,3,0.1,0,0
28,22,0,3,1,0,0,0.0,16,0.571,0,0.0,0,0,0,1,0.036,0,0
34,27,0,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,1
23,15,0,3,1,0,0,0.0,11,0.478,1,0.043,0,0,0,3,0.13,1,0
37,31,0,3,1,0,0,0.0,25,0.676,0,0.0,0,0,0,1,0.027,0,0
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
38,23,0,3,1,0,0,0.0,24,0.632,2,0.053,0,0,0,4,0.105,1,0
34,27,0,2,2,0,0,0.0,20,0.588,0,0.0,0,0,0,2,0.059,1,1
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
27,20,0,2,3,0,0,0.0,12,0.444,0,0.0,0,0,0,3,0.111,1,1
35,26,0,3,1,0,0,0.0,24,0.686,0,0.0,0,0,0,3,0.086,1,0
22,15,0,2,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
50,34,0,2,2,0,0,0.0,32,0.64,0,0.0,0,0,0,6,0.12,1,0
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
28,22,0,3,1,0,0,0.0,14,0.5,2,0.071,0,0,0,1,0.036,0,0
20,13,0,2,2,0,0,0.0,6,0.3,0,0.0,0,0,0,2,0.1,1,1
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
23,16,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
40,34,0,3,1,0,0,0.0,29,0.725,0,0.0,0,0,0,4,0.1,0,0
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
34,26,0,3,1,0,0,0.0,18,0.529,5,0.147,0,0,0,3,0.088,1,0
34,28,0,3,0,0,0,0.0,25,0.735,0,0.0,0,0,0,2,0.059,0,0
35,23,0,3,0,0,0,0.0,25,0.714,0,0.0,0,0,0,3,0.086,0,0
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
20,13,0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1
35,28,0,2,2,0,0,0.0,21,0.6,0,0.0,0,0,0,2,0.057,1,1
23,16,0,3,2,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,1
27,19,0,3,1,0,0,0.0,17,0.63,0,0.0,0,0,0,2,0.074,1,0
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
35,29,0,3,1,0,0,0.0,21,0.6,0,0.0,0,0,0,3,0.086,0,0
25,18,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
34,27,0,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,1
51,43,0,3,3,0,0,0.0,34,0.667,0,0.0,0,0,0,6,0.118,0,0
19,12,0,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1
18,11,0,2,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,1
184,27,0,3,3,0,0,0.0,107,0.582,50,0.272,4,1,0,15,0.109,0,0
23,16,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
33,25,0,3,1,0,0,0.0,16,0.485,6,0.182,0,0,0,3,0.091,1,0
21,14,0,2,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
33,25,0,3,1,0,0,0.0,22,0.667,1,0.03,0,0,0,2,0.061,1,0
33,26,0,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1
25,18,0,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
46,30,0,3,3,0,0,0.0,28,0.609,0,0.0,0,0,0,6,0.13,1,0
33,26,0,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1
25,18,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
40,24,0,3,1,0,0,0.0,26,0.65,0,0.0,0,0,0,3,0.075,0,0
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
22,15,0,2,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
18,11,0,3,0,0,0,0.0,10,0.556,0,0.0,0,0,0,1,0.056,0,0
40,33,0,3,1,0,0,0.0,27,0.675,0,0.0,0,0,0,1,0.025,1,1
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
19,8,0,2,0,0,0,0.0,10,0.526,0,0.0,0,0,0,2,0.105,0,0
21,14,0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
18,12,0,4,0,0,0,0.0,10,0.556,0,0.0,0,0,0,1,0.056,0,0
19,5,0,2,0,0,0,0.0,7,0.368,2,0.105,0,0,0,2,0.105,1,0
20,14,0,2,1,0,0,0.0,8,0.4,0,0.0,0,0,0,1,0.05,0,0
25,18,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
32,26,0,3,2,0,0,0.0,19,0.594,0,0.0,0,0,0,2,0.062,0,0
40,32,0,3,1,0,0,0.0,16,0.4,12,0.3,0,0,0,4,0.1,1,0
26,19,0,3,1,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,1
42,14,0,2,1,0,0,0.0,23,0.548,6,0.143,0,0,0,6,0.143,0,0
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
34,27,0,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,1
38,31,0,2,1,0,0,0.0,25,0.658,0,0.0,0,0,0,1,0.026,1,1
31,24,0,4,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,1
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
38,29,0,3,1,0,0,0.0,20,0.526,6,0.158,0,0,0,4,0.105,1,0
26,17,0,3,1,0,0,0.0,11,0.423,4,0.154,0,0,0,3,0.115,1,0
37,31,0,3,2,0,0,0.0,23,0.622,0,0.0,0,0,0,3,0.081,0,0
31,24,0,2,1,0,0,0.0,17,0.548,0,0.0,0,0,0,2,0.065,1,1
37,30,0,2,1,0,0,0.0,23,0.622,0,0.0,0,0,0,2,0.054,1,1
49,40,0,2,1,0,0,0.0,36,0.735,0,0.0,0,0,0,5,0.102,1,0
39,25,0,3,1,0,0,0.0,27,0.692,0,0.0,0,0,0,4,0.103,1,0
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
25,18,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
18,11,0,3,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,1
33,26,0,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1
31,24,0,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,1
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
37,30,0,2,1,0,0,0.0,23,0.622,0,0.0,0,0,0,2,0.054,1,1
114,30,0,3,0,0,0,0.0,89,0.781,6,0.053,3,1,0,7,0.096,1,0
37,30,0,3,1,0,0,0.0,24,0.649,0,0.0,0,0,0,1,0.027,1,1
29,23,0,6,1,0,0,0.0,17,0.586,0,0.0,0,0,0,1,0.034,0,0
30,23,0,2,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
31,23,0,3,1,0,0,0.0,21,0.677,0,0.0,0,0,0,2,0.065,1,0
26,19,0,3,1,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,1
69,52,0,2,2,0,0,0.0,56,0.812,0,0.0,0,0,0,5,0.072,1,0
24,17,0,3,1,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,1
31,23,0,3,1,0,0,0.0,21,0.677,0,0.0,0,0,0,2,0.065,1,0
21,14,0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
21,14,0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
31,24,0,3,1,0,0,0.0,17,0.548,0,0.0,0,0,0,2,0.065,1,1
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
127,31,0,3,2,0,0,0.0,101,0.795,3,0.024,0,0,0,15,0.118,1,0
32,26,0,3,3,0,0,0.0,18,0.562,0,0.0,0,0,0,3,0.094,0,0
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
26,19,0,2,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
50,42,0,3,1,0,0,0.0,24,0.48,12,0.24,0,0,0,6,0.12,1,0
34,27,0,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,1
29,22,0,3,1,0,0,0.0,15,0.517,0,0.0,0,0,0,2,0.069,1,1
48,22,0,2,1,0,0,0.0,32,0.667,4,0.083,0,0,0,4,0.083,1,0
20,13,0,3,1,0,0,0.0,6,0.3,1,0.05,0,0,0,1,0.05,1,1
22,15,0,4,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
16,9,0,2,1,0,0,0.0,3,0.188,0,0.0,0,0,0,1,0.062,1,1
22,16,0,2,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,0,0
19,12,0,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1
39,22,0,2,1,0,0,0.0,26,0.667,0,0.0,0,0,0,5,0.128,1,0
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
56,47,0,2,2,0,0,0.0,21,0.375,19,0.339,0,0,0,8,0.143,1,0
26,19,0,2,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
26,19,0,3,1,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,1
25,18,0,2,2,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,1
21,15,0,2,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,0
33,26,0,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1
23,16,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
20,13,0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
23,16,0,3,1,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,1
27,21,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,2,0.074,0,0
20,13,0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1
33,26,0,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1
19,12,0,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1
31,24,0,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,1
19,12,0,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1
27,20,0,3,1,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,1
39,32,0,2,1,0,0,0.0,25,0.641,0,0.0,0,0,0,2,0.051,1,1
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
43,36,0,3,1,0,0,0.0,30,0.698,0,0.0,0,0,0,1,0.023,1,1
22,16,0,2,2,0,0,0.0,9,0.409,0,0.0,0,0,0,2,0.091,0,0
26,20,0,3,2,0,0,0.0,10,0.385,3,0.115,0,0,0,2,0.077,0,0
47,28,0,3,0,0,0,0.0,35,0.745,0,0.0,0,0,0,5,0.106,0,0
27,20,0,2,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,1
19,12,0,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1
25,18,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
25,18,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
21,15,0,2,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,0
21,14,0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
23,16,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
23,17,0,3,1,0,0,0.0,11,0.478,0,0.0,0,0,0,1,0.043,0,0
25,19,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,2,0.08,0,0
21,14,0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
22,15,0,2,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
23,16,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
42,21,0,2,1,0,0,0.0,28,0.667,4,0.095,0,0,0,3,0.071,0,0
24,17,0,2,1,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,1
34,27,0,2,2,0,0,0.0,20,0.588,0,0.0,0,0,0,2,0.059,1,1
22,15,0,2,1,0,0,0.0,8,0.364,0,0.0,0,0,0,2,0.091,1,1
23,16,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
20,13,0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,2,0.069,0,0
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
48,29,0,2,1,0,0,0.0,30,0.625,5,0.104,0,0,0,5,0.104,1,0
47,41,0,3,3,0,0,0.0,29,0.617,1,0.021,0,0,0,6,0.128,0,0
33,26,0,3,1,0,0,0.0,19,0.576,0,0.0,0,0,0,2,0.061,1,1
32,25,0,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,1
23,16,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
27,21,0,3,1,0,0,0.0,15,0.556,0,0.0,0,0,0,1,0.037,0,0
21,14,0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
25,18,0,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
27,21,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,2,0.074,0,0
33,26,0,2,2,0,0,0.0,19,0.576,0,0.0,0,0,0,2,0.061,1,1
35,26,0,3,1,0,0,0.0,17,0.486,6,0.171,0,0,0,4,0.114,1,0
24,17,0,2,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
29,22,0,2,1,0,0,0.0,15,0.517,0,0.0,0,0,0,2,0.069,1,1
25,18,0,3,1,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,1
