URLLength,DomainLength,IsDomainIP,CharContinuationRate,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDigitsInURL,DigitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpecialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,URLTitleMatchScore,HasFavicon,Robots,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,IsLegit
31,24,0,0.625,3,1,0,0,0.0,17,0.548,0,0.0,0,0,0,2,0.065,1,3776,1103,1,100.0,1,1,20,171,75,11,1
20,13,0,1.0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1029,2517,1,100.0,1,0,15,91,4,29,1
24,17,0,1.0,2,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,2414,1592,1,100.0,1,1,3,172,19,34,1
33,25,0,0.80952381,3,1,0,0,0.0,16,0.485,6,0.182,0,0,0,3,0.091,1,13,101,1,0.0,0,0,0,0,0,1,0
30,23,0,0.875,2,2,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,1832,480,1,0.0,1,0,7,105,0,21,1
33,26,0,1.0,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,2614,7353,1,100.0,1,0,18,119,1,138,1
29,22,0,1.0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,638,2562,1,100.0,0,0,13,46,1,55,1
24,17,0,0.555555556,3,1,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,1863,9381,1,100.0,0,1,53,161,0,198,1
30,23,0,1.0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1122,1903,1,100.0,1,0,4,99,0,22,1
25,18,0,0.818181818,2,2,0,0,0.0,10,0.4,1,0.04,0,0,0,2,0.08,1,2319,9381,1,0.0,1,1,47,149,2,144,1
27,20,0,1.0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,10022,2121,1,100.0,1,0,4,1,0,0,1
31,23,0,0.526315789,3,1,0,0,0.0,20,0.645,0,0.0,0,0,0,3,0.097,1,108,8125,1,0.0,0,0,0,0,0,3,0
32,25,0,1.0,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,244,1074,1,100.0,1,0,2,1,0,5,1
24,17,0,0.8,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,758,399,1,0.0,0,0,11,35,2,1,1
25,18,0,1.0,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,6816,1557,1,100.0,1,0,14,70,0,12,1
25,18,0,0.727272727,2,2,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,8394,39134,1,0.0,1,1,23,761,15,26,1
31,25,0,0.470588235,3,2,0,0,0.0,17,0.548,0,0.0,0,0,0,3,0.097,0,3,40,0,0.0,0,0,0,0,0,0,0
27,20,0,0.846153846,2,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,591,344,1,0.0,0,0,8,48,0,50,1
24,17,0,0.7,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,895,16245,1,0.0,1,1,38,161,0,176,1
23,16,0,1.0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,776,474,1,100.0,1,0,10,2,1,14,1
27,20,0,1.0,2,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,9234,2571,1,100.0,1,0,8,1016,6,1015,1
23,16,0,0.625,3,1,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,644,1463,1,100.0,1,1,8,94,0,44,1
29,22,0,0.4,2,2,0,0,0.0,14,0.483,0,0.0,0,0,0,3,0.103,1,451,384,1,0.0,1,0,4,39,0,30,1
27,20,0,1.0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,210,541,1,100.0,0,0,6,54,0,59,1
30,23,0,1.0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1216,854,1,100.0,1,1,0,207,0,2,1
27,20,0,1.0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,357,1586,1,100.0,1,1,9,40,5,9,1
35,28,0,0.619047619,2,1,0,0,0.0,21,0.6,0,0.0,0,0,0,2,0.057,1,982,9381,1,100.0,1,1,5,77,9,79,1
20,13,0,1.0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,582,700,1,100.0,0,0,10,52,1,60,1
28,21,0,1.0,2,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1308,8047,1,100.0,0,1,27,123,0,142,1
41,33,0,0.785714286,4,1,0,0,0.0,31,0.756,0,0.0,0,0,0,2,0.049,1,68,80,1,0.0,0,0,0,0,0,1,0
73,29,0,0.4,3,0,0,0,0.0,53,0.726,2,0.027,2,1,0,7,0.137,1,90,394,1,98.33333333,0,1,0,2,0,2,0
24,17,0,1.0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,3026,2675,1,100.0,1,0,37,234,19,18,1
24,17,0,1.0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,2351,19511,1,100.0,0,0,13,92,18,91,1
23,16,0,1.0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1081,654,1,100.0,0,0,5,0,0,28,1
27,21,0,0.583333333,4,2,0,0,0.0,14,0.519,0,0.0,0,0,0,2,0.074,0,8,41,1,0.0,0,0,0,0,0,0,0
28,21,0,1.0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1867,1159,1,100.0,0,0,45,47,0,22,1
24,17,0,1.0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,248,456,1,100.0,0,0,10,20,0,13,1
30,23,0,0.733333333,3,1,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,593,8047,1,100.0,1,1,9,59,0,76,1
37,30,0,1.0,3,1,0,0,0.0,24,0.649,0,0.0,0,0,0,1,0.027,1,1397,9381,1,100.0,0,1,25,121,1,138,1
23,16,0,1.0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,768,9381,1,100.0,1,1,17,72,0,75,1
26,19,0,1.0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1563,9381,1,100.0,1,1,14,44,12,48,1
19,12,0,1.0,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,2435,15877,1,100.0,1,0,7,185,5,26,1
29,22,0,1.0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1992,1378,1,0.0,1,0,15,62,0,7,1
27,20,0,1.0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,3651,2109,1,100.0,0,0,14,54,0,61,1
36,29,0,1.0,3,1,0,0,0.0,23,0.639,0,0.0,0,0,0,1,0.028,1,1304,8047,1,100.0,0,1,29,50,3,63,1
23,17,0,0.7,2,2,0,0,0.0,10,0.435,0,0.0,0,0,0,2,0.087,0,8,41,1,0.0,0,0,0,0,0,0,0
18,11,0,1.0,2,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,783,2303,1,100.0,1,0,10,33,0,27,1
20,13,0,1.0,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,826,272,1,0.0,1,0,15,112,1,16,1
19,12,0,1.0,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,931,2155,1,80.0,1,0,6,49,0,6,1
23,16,0,1.0,2,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,449,5719,1,100.0,0,0,6,45,0,26,1
19,13,0,1.0,3,1,0,0,0.0,7,0.368,0,0.0,0,0,0,1,0.053,0,2,28,0,0.0,0,0,0,0,0,0,0
20,14,0,1.0,3,1,0,0,0.0,8,0.4,0,0.0,0,0,0,1,0.05,0,15,155,1,100.0,0,0,0,0,0,0,0
32,26,0,0.684210526,2,2,0,0,0.0,19,0.594,0,0.0,0,0,0,2,0.062,0,81,3909,1,0.0,0,0,0,2,0,3,0
30,23,0,0.8125,2,2,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,473,418,1,0.0,1,1,9,1,1,22,1
23,16,0,1.0,6,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1879,1012,1,100.0,0,0,24,38,8,140,1
21,15,0,1.0,3,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,2,30,0,0.0,0,0,0,0,0,0,0
20,13,0,0.666666667,2,2,0,0,0.0,6,0.3,0,0.0,0,0,0,2,0.1,1,2374,379,1,0.0,0,0,10,58,24,87,1
26,19,0,0.75,2,2,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,958,1820,1,0.0,1,1,15,157,0,163,1
29,22,0,1.0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,3426,4166,1,100.0,1,0,12,84,0,110,1
24,17,0,1.0,3,1,0,0,0.0,10,0.417,1,0.042,0,0,0,1,0.042,1,947,9381,1,100.0,1,1,13,113,0,120,1
24,18,0,1.0,3,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,0,2,35,0,0.0,0,0,0,0,0,0,0
30,22,0,0.722222222,3,1,0,0,0.0,19,0.633,1,0.033,0,0,0,2,0.067,1,108,8125,1,0.0,0,0,0,0,0,3,0
26,20,0,0.923076923,2,2,0,0,0.0,6,0.231,7,0.269,0,0,0,2,0.077,0,9,44,1,0.0,0,0,0,0,0,0,0
46,21,0,1.0,3,1,0,0,0.0,30,0.652,0,0.0,0,0,0,4,0.087,1,11,85,1,100.0,0,0,0,0,0,0,0
46,24,0,0.55,3,1,0,0,0.0,33,0.717,1,0.022,0,0,0,4,0.087,1,16,286,1,0.0,0,0,0,0,0,1,0
24,18,0,1.0,3,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,0,11,77,1,100.0,0,0,0,1,0,1,0
23,16,0,1.0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1496,9381,1,100.0,1,1,129,170,3,189,1
28,18,0,1.0,4,1,0,0,0.0,13,0.464,0,0.0,0,0,0,3,0.107,1,37,439,1,100.0,1,0,2,0,0,2,0
28,21,0,1.0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,864,16922,1,100.0,1,0,5,175,0,16,1
25,18,0,1.0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,5966,24796,1,100.0,0,0,67,254,4,59,1
28,22,0,0.785714286,3,2,0,0,0.0,14,0.5,1,0.036,0,0,0,2,0.071,0,11,82,1,0.0,0,0,0,1,0,1,0
23,16,0,1.0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,789,9381,1,100.0,1,1,29,127,0,148,1
23,16,0,1.0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,2588,10913,1,100.0,0,1,34,196,2,221,1
27,20,0,1.0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,311,650,1,100.0,1,1,9,1,0,16,1
71,23,0,1.0,3,0,0,0,0.0,54,0.761,6,0.085,0,0,0,3,0.042,1,13,115,1,100.0,0,0,0,1,0,1,0
33,26,0,1.0,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1647,473,1,100.0,1,1,11,243,1,227,1
28,21,0,1.0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,3999,3184,1,84.61538462,1,0,15,214,4,42,1
58,52,0,0.227272727,3,2,0,0,0.0,40,0.69,0,0.0,0,0,0,7,0.121,0,2,67,0,0.0,0,0,0,0,0,0,0
30,24,0,0.588235294,2,3,0,0,0.0,16,0.533,0,0.0,0,0,0,3,0.1,0,9,44,1,0.0,0,0,0,0,0,0,0
30,23,0,1.0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,3082,922,1,100.0,1,1,4,324,5,359,1
26,19,0,1.0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1100,1902,1,100.0,0,1,7,35,0,43,1
25,18,0,1.0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,2115,12622,1,0.0,0,1,44,153,9,157,1
19,12,0,1.0,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,2132,7704,1,100.0,0,1,41,109,4,127,1
26,19,0,1.0,2,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1012,9727,1,0.0,0,1,19,183,6,187,1
23,17,0,1.0,3,1,0,0,0.0,11,0.478,0,0.0,0,0,0,1,0.043,0,41,112,1,100.0,0,0,0,0,0,0,0
23,16,0,1.0,5,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,437,1746,1,100.0,1,0,17,28,0,42,1
40,34,0,0.548387097,2,2,0,0,0.0,30,0.75,0,0.0,0,0,0,3,0.075,0,31,146,0,0.0,0,0,0,0,0,2,0
28,21,0,1.0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,2722,1165,1,100.0,1,1,11,276,17,39,1
25,17,0,0.692307692,3,1,0,0,0.0,14,0.56,0,0.0,0,0,0,3,0.12,1,13,73,1,0.0,0,0,0,0,0,1,0
24,17,0,1.0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1102,9381,1,100.0,0,1,27,59,2,80,1
22,16,0,1.0,3,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,0,88,239,1,100.0,0,0,2,0,0,5,0
37,30,0,1.0,3,1,0,0,0.0,24,0.649,0,0.0,0,0,0,1,0.027,1,1585,1350,1,100.0,0,0,10,47,0,10,1
32,25,0,1.0,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,4931,3968,1,0.0,1,0,51,103,13,24,1
26,18,0,0.571428571,3,1,0,0,0.0,11,0.423,4,0.154,0,0,0,3,0.115,1,108,8125,1,0.0,0,0,0,0,0,3,0
21,14,0,0.714285714,2,2,0,0,0.0,7,0.333,0,0.0,0,0,0,2,0.095,1,642,715,1,0.0,1,0,7,55,3,14,1
58,25,0,0.428571429,3,1,0,0,0.0,28,0.483,17,0.293,0,0,0,6,0.103,0,2,67,0,0.0,0,0,0,0,0,0,0
32,25,0,0.888888889,2,2,0,0,0.0,18,0.562,0,0.0,0,0,0,2,0.062,1,432,283,1,0.0,1,0,15,63,2,11,1
32,25,0,0.5,2,1,0,0,0.0,17,0.531,0,0.0,0,0,0,3,0.094,1,345,717,1,0.0,1,1,11,20,8,14,1
31,24,0,1.0,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,1512,304,1,100.0,0,0,3,1,0,154,1
24,17,0,0.7,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,642,178,1,0.0,1,0,5,5,0,30,1
32,25,0,0.555555556,2,2,0,0,0.0,18,0.562,0,0.0,0,0,0,2,0.062,1,449,1161,1,0.0,0,1,19,90,1,10,1
26,19,0,1.0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,3582,698,1,100.0,1,0,31,494,16,91,1
28,22,0,1.0,3,1,0,0,0.0,16,0.571,0,0.0,0,0,0,1,0.036,0,49,777,0,0.0,0,0,2,0,0,1,0
27,20,0,0.846153846,2,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,692,778,1,0.0,0,0,15,105,55,32,1
32,26,0,0.777777778,3,2,0,0,0.0,18,0.562,1,0.031,0,0,0,2,0.062,0,2,41,0,0.0,0,0,0,0,0,0,0
119,44,0,0.375,3,2,0,0,0.0,81,0.681,16,0.134,0,0,0,14,0.118,1,2,170,0,0.99009901,0,0,0,0,0,0,0
29,22,0,0.866666667,2,2,0,0,0.0,15,0.517,0,0.0,0,0,0,2,0.069,1,282,474,1,0.0,1,0,5,17,9,4,1
20,13,0,1.0,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,6442,1192,1,100.0,1,1,13,418,0,128,1
26,19,0,1.0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,367,364,1,100.0,1,0,10,19,2,11,1
20,10,0,0.571428571,2,0,0,0,0.0,8,0.4,0,0.0,0,0,0,4,0.2,1,63,888,1,100.0,1,1,5,0,0,1,0
30,24,0,0.411764706,2,3,0,0,0.0,16,0.533,0,0.0,0,0,0,3,0.1,0,2,268,0,0.0,0,0,0,0,0,0,0
15,9,0,1.0,2,1,0,0,0.0,3,0.2,0,0.0,0,0,0,1,0.067,0,2,24,0,0.0,0,0,0,0,0,0,0
29,22,0,1.0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,2964,1658,1,100.0,1,0,20,89,8,110,1
25,17,0,0.615384615,3,0,0,0,0.0,15,0.6,0,0.0,0,0,0,2,0.08,1,2,5972,1,100.0,1,0,1,0,0,1,0
22,15,0,1.0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,4956,19828,1,100.0,1,0,13,375,0,420,1
32,25,0,1.0,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,1258,2691,1,100.0,1,0,23,84,2,8,1
24,18,0,1.0,6,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,0,27,75,1,100.0,0,0,0,0,0,2,0
87,19,0,0.6875,2,1,0,0,0.0,50,0.575,19,0.218,0,0,0,10,0.115,1,241,103353,1,0.0,1,1,1,0,0,4,0
18,11,0,1.0,2,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,475,453,1,100.0,0,0,14,85,4,74,1
20,13,0,1.0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,393,172,1,100.0,1,0,4,14,0,22,1
25,18,0,0.636363636,2,1,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,1729,1560,1,90.90909091,1,0,20,107,5,21,1
30,23,0,0.933333333,3,1,0,0,0.0,16,0.533,1,0.033,0,0,0,1,0.033,1,1529,4886,1,100.0,1,0,39,129,1,12,1
37,30,0,1.0,3,1,0,0,0.0,24,0.649,0,0.0,0,0,0,1,0.027,1,877,7499,1,100.0,0,1,33,84,1,89,1
19,12,0,1.0,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,588,200,1,100.0,0,0,9,17,0,19,1
35,13,0,1.0,3,0,0,0,0.0,26,0.743,0,0.0,0,0,0,2,0.057,0,9,86,1,100.0,0,0,0,1,0,1,0
20,14,0,1.0,3,1,0,0,0.0,2,0.1,6,0.3,0,0,0,1,0.05,0,8,41,1,100.0,0,0,0,0,0,0,0
28,22,0,0.785714286,3,2,0,0,0.0,10,0.357,5,0.179,0,0,0,2,0.071,0,2,37,0,0.0,0,0,0,0,0,0,0
24,17,0,1.0,2,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,2670,4830,1,100.0,0,1,4,320,0,29,1
20,13,0,1.0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1172,9381,1,100.0,1,1,30,210,20,193,1
40,32,0,0.464285714,3,1,0,0,0.0,23,0.575,4,0.1,0,0,0,5,0.125,1,59,78,1,0.0,1,0,3,1,0,0,0
34,25,0,0.65,4,1,0,0,0.0,16,0.471,6,0.176,0,0,0,4,0.118,1,68,80,1,0.0,0,0,0,0,0,1,0
22,15,0,1.0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1833,2482,1,100.0,1,0,17,61,0,51,1
35,20,0,0.5625,3,1,0,0,0.0,23,0.657,1,0.029,0,0,0,3,0.086,1,9,103,1,0.0,0,0,0,1,0,1,0
49,40,0,0.388888889,3,1,0,0,0.0,32,0.653,3,0.061,0,0,0,6,0.122,1,108,8125,1,0.0,0,0,0,0,0,3,0
29,22,0,1.0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1211,9381,1,100.0,0,1,14,70,4,101,1
33,26,0,1.0,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1054,3974,1,100.0,0,0,21,23,0,14,1
29,4,0,1.0,2,0,0,0,0.0,19,0.655,0,0.0,0,0,0,2,0.069,1,2,38,0,0.0,0,0,0,0,0,0,0
27,21,0,0.7,6,1,0,0,0.0,14,0.519,0,0.0,0,0,0,2,0.074,0,7,164,0,0.0,0,0,0,0,0,0,0
21,14,0,1.0,2,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,699,860,1,0.0,0,1,1,2,0,12,1
24,17,0,0.6,2,3,0,0,0.0,7,0.292,2,0.083,0,0,0,3,0.125,1,1020,6691,1,0.0,1,0,51,81,1,43,1
29,22,0,1.0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1069,7629,1,100.0,0,0,30,56,0,19,1
27,21,0,1.0,3,1,0,0,0.0,15,0.556,0,0.0,0,0,0,1,0.037,0,2,39,0,0.0,0,0,0,0,0,0,0
21,14,0,1.0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,247,774,1,100.0,0,0,1,26,0,31,1
30,23,0,0.6875,2,3,0,0,0.0,15,0.5,0,0.0,0,0,0,3,0.1,1,1051,427,1,0.0,1,1,45,11,84,21,1
38,31,0,1.0,3,1,0,0,0.0,25,0.658,0,0.0,0,0,0,1,0.026,1,593,1080,1,0.0,1,0,5,156,0,164,1
19,12,0,1.0,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,551,4540,1,100.0,1,0,22,84,0,30,1
25,18,0,1.0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1513,680,1,100.0,1,1,7,121,1,22,1
41,32,0,0.571428571,3,1,0,0,0.0,23,0.561,5,0.122,0,0,0,5,0.122,1,66,172,1,0.0,1,0,4,1,0,0,0
20,13,0,1.0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1882,4271,1,100.0,0,0,7,206,6,59,1
24,17,0,1.0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,165,634,1,100.0,1,0,11,7,0,12,1
23,15,0,1.0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,9,99,1,100.0,0,0,0,1,0,1,0
33,25,0,0.619047619,3,1,0,0,0.0,23,0.697,0,0.0,0,0,0,2,0.061,1,30,115,1,0.0,0,0,0,2,0,0,0
47,39,0,0.483870968,3,3,0,0,0.0,25,0.532,5,0.106,0,0,0,6,0.128,0,2,537,0,3.225806452,1,0,1,0,0,0,0
24,17,0,1.0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,2175,9381,1,100.0,1,1,8,53,0,61,1
31,25,0,1.0,3,1,0,0,0.0,19,0.613,0,0.0,0,0,0,1,0.032,0,2,40,0,0.0,0,0,0,0,0,0,0
29,22,0,1.0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,364,735,1,100.0,0,0,15,42,0,7,1
37,30,0,1.0,3,1,0,0,0.0,24,0.649,0,0.0,0,0,0,1,0.027,1,504,2147,1,100.0,0,1,10,43,1,46,1
28,21,0,1.0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1784,3546,1,100.0,1,0,26,464,4,37,1
18,11,0,1.0,2,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,1943,9381,1,75.0,0,1,42,83,0,180,1
28,21,0,1.0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,456,6486,1,100.0,0,1,8,47,0,45,1
27,21,0,1.0,4,1,0,0,0.0,15,0.556,0,0.0,0,0,0,1,0.037,0,2,36,0,0.0,0,0,0,0,0,0,0
30,23,0,1.0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,5933,14115,1,100.0,1,0,17,23,0,27,1
24,17,0,0.7,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,1690,31418,1,0.0,1,0,12,169,1,64,1
19,13,0,0.666666667,3,0,0,0,0.0,10,0.526,1,0.053,0,0,0,1,0.053,0,2,2551,1,77.77777778,0,0,1,0,0,1,0
25,18,0,0.6,3,1,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,1898,7061,1,100.0,0,1,28,239,27,246,1
25,18,0,1.0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,2462,16123,1,100.0,1,0,15,188,1,44,1
25,18,0,1.0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,194,1879,1,100.0,0,0,4,56,0,51,1
35,28,0,0.523809524,2,1,0,0,0.0,21,0.6,0,0.0,0,0,0,2,0.057,1,760,1198,1,100.0,0,0,16,20,0,9,1
22,15,0,1.0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,2258,18228,1,100.0,1,0,25,38,5,21,1
82,74,0,0.260869565,4,2,0,0,0.0,64,0.78,7,0.085,0,0,0,4,0.049,0,9,91,1,0.0,0,0,0,0,0,0,0
78,17,0,1.0,3,0,0,0,0.0,65,0.833,0,0.0,1,1,0,4,0.077,0,11,86,1,0.0,0,0,0,0,0,0,0
24,17,0,0.7,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,1153,6565,1,0.0,1,1,34,129,1,155,1
28,21,0,1.0,2,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1543,1914,1,0.0,1,1,22,288,1,306,1
36,29,0,1.0,3,1,0,0,0.0,23,0.639,0,0.0,0,0,0,1,0.028,1,456,2001,1,100.0,0,0,8,45,0,51,1
103,44,0,0.375,3,2,0,0,0.0,69,0.67,14,0.136,0,0,0,12,0.117,1,2,161,0,0.0,0,0,0,0,0,0,0
27,20,0,1.0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1689,2606,1,100.0,1,1,42,0,0,238,1
27,21,0,1.0,2,1,0,0,0.0,15,0.556,0,0.0,0,0,0,1,0.037,0,2,36,0,0.0,0,0,0,0,0,0,0
33,26,0,1.0,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,815,847,1,100.0,0,0,5,0,9,1,1
31,22,0,0.647058824,4,1,0,0,0.0,20,0.645,0,0.0,0,0,0,3,0.097,1,68,80,1,0.0,0,0,0,0,0,1,0
26,19,0,0.75,2,2,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,678,491,1,0.0,1,0,12,68,9,46,1
19,13,0,1.0,2,1,0,0,0.0,7,0.368,0,0.0,0,0,0,1,0.053,0,20,207,1,100.0,0,0,0,0,0,0,0
30,23,0,0.625,2,1,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,5028,664,1,100.0,1,0,9,152,0,92,1
17,10,0,1.0,2,1,0,0,0.0,4,0.235,0,0.0,0,0,0,1,0.059,1,408,1166,1,100.0,0,0,12,79,1,3,1
125,11,0,1.0,3,0,0,0,0.0,69,0.552,27,0.216,0,0,0,22,0.176,0,86,266643,1,0.0,1,0,63,67,0,1,0
33,26,0,0.842105263,2,2,0,0,0.0,19,0.576,0,0.0,0,0,0,2,0.061,1,547,1032,1,0.0,1,1,25,48,0,28,1
30,23,0,1.0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,3035,591,1,100.0,1,0,7,127,1,15,1
